,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
59,27,249.1756461290895,1.0,0.7180006482410549,203.40056012920678,1.0,0.7270032453887741,249.71476283894035,1.5,0.2147894715165877,137.5174235476237,1.5,0.17245941924701658,57.114169622208266,1.5,0.7324798520067536,1.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,59,0,dikesnet
60,7,271.7970653094038,1.0,0.1083577002077706,295.2979484476503,1.0,0.09185162227097995,209.19771437939502,10.0,0.5526594253662657,118.44715824028171,1.5,0.19583183472141774,319.861194981687,10.0,0.3015197197723326,3.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,60,0,dikesnet
61,55,244.9052474244343,1.0,0.9702587750101193,280.5226969137489,1.5,0.3176729262794074,99.31135812053466,1.5,0.855924213202186,262.15509400423593,1.0,0.6789281571051036,334.5937839341546,1.0,0.7010796199042831,1.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,61,0,dikesnet
62,132,342.2140364730701,1.0,0.17365343064507255,62.17248115699168,1.0,0.786765289061408,131.2374144256943,1.5,0.48461089759305453,160.23597114366797,1.0,0.021970652866581838,310.6327776801417,1.5,0.7730931728621165,1.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,62,0,dikesnet
63,49,76.2887770641176,10.0,0.12848952402042357,245.53445277413743,1.0,0.1852488828116493,97.68914730561096,10.0,0.4052241816173456,140.52462083202013,10.0,0.5614497845027865,207.71870474500582,1.5,0.6642586620390151,2.5,4.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,63,0,dikesnet
64,52,217.2822249650619,10.0,0.7574527576073297,102.05477018884038,1.0,0.603185268519741,285.2504092545713,1.0,0.3561550150411789,85.49570901423178,10.0,0.9438077110286299,185.36002942008543,10.0,0.3215824566940698,3.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,64,0,dikesnet
65,0,127.62845017177295,10.0,0.8777909895005912,136.95708703006358,1.5,0.9104316518060043,83.54437245565428,1.0,0.950044635634824,183.64258503940485,1.5,0.3496431949819721,138.15651183639164,10.0,0.720300954895714,4.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,65,0,dikesnet
66,93,206.56302099218382,1.0,0.10759614384605776,276.1835308219573,10.0,0.3687743685598696,135.92946179660888,10.0,0.9138789163793326,273.2257827739079,1.0,0.8991543791702933,44.45498145103922,10.0,0.6756776130857511,1.5,2.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,66,0,dikesnet
67,58,292.19248717809603,1.5,0.37604757986748927,333.64311149929017,10.0,0.9126396356263944,93.47245245494676,1.5,0.9736211912467635,184.34847451821557,10.0,0.3460402584008488,343.76600423535814,1.5,0.753910491687209,4.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,67,0,dikesnet
68,124,205.50218582609716,10.0,0.8135537855129357,262.9063914964704,10.0,0.9532913380369512,97.93384116365355,1.5,0.4501460703345453,146.8213281989511,10.0,0.736761592741303,57.79182835947373,1.0,0.34707888888857086,4.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,68,0,dikesnet
69,15,104.94325122795063,1.0,0.13030719914674777,54.93917350060749,1.5,0.24272007599383055,170.72081995309435,1.5,0.88986872969947,114.62154217563833,1.0,0.41831437884874906,95.9429408996093,1.0,0.5528025675360653,3.5,4.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,69,0,dikesnet
70,67,110.39580516097749,1.0,0.17726031379288595,106.17023905629993,1.0,0.3299128578981224,335.1216515780132,10.0,0.9592032083052101,35.853102298729496,10.0,0.9654073494811999,178.04179363869434,1.5,0.37713491697558205,3.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,70,0,dikesnet
71,51,34.65267274462358,10.0,0.9438496595349909,63.87553603092024,1.0,0.8341659079952051,75.57089769802906,1.5,0.055423605735187495,183.24483583576628,10.0,0.7263193722166371,298.2562104829816,10.0,0.19005975303775324,3.5,2.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,71,0,dikesnet
72,103,174.64865378374623,1.0,0.6587127467798464,290.3149318655338,1.5,0.7195507720251388,32.34816410708744,10.0,0.8477802105358491,124.82774744987336,1.0,0.020926488891429038,292.83517240638764,10.0,0.8049993067891411,3.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,72,0,dikesnet
73,98,171.96060124908098,1.0,0.9785639643536485,96.75907396099086,10.0,0.7583305228273202,263.84529657152825,1.0,0.3085609820775343,272.9764224023436,10.0,0.06363765886896201,84.76889430485426,10.0,0.8424263850611577,1.5,1.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,73,0,dikesnet
74,75,218.45873472614568,1.0,0.23815229530036974,122.94417246294606,1.5,0.2631373562051399,180.20088401110604,1.5,0.6521501980534263,133.15608099685625,1.0,0.7682007863372666,70.92706391255997,1.5,0.42338411784253005,4.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,74,0,dikesnet
75,127,241.5344123576173,1.0,0.5704036517375436,240.12642609247933,10.0,0.6219531347309419,288.705616504841,10.0,0.8835344795107531,60.06681153189227,1.0,0.02235113208433588,86.10238788332882,1.5,0.19180425911951574,2.5,4.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,75,0,dikesnet
76,61,205.2481264250585,1.5,0.5914243109062476,32.49701934742604,1.5,0.19312948020344803,82.7410441601818,1.0,0.7361929965833914,185.92993392297154,1.0,0.9830110283833055,305.2323676438897,1.0,0.3384574875100182,2.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,76,0,dikesnet
77,55,322.6821541246559,10.0,0.15345387314115502,82.9091443370672,10.0,0.6727799706486938,84.87477927585849,1.0,0.7468118246128502,193.98476241164326,10.0,0.9835520830809251,348.1989841792383,10.0,0.9500081050607292,4.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,77,0,dikesnet
78,37,92.05018641877896,1.5,0.7468725084828014,240.99716053557188,1.0,0.400021252578519,132.44673214331522,1.5,0.6430536579451348,254.66458271443966,1.5,0.6060497146809053,300.6924068899043,1.5,0.5068916026562041,4.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,78,0,dikesnet
79,100,147.7586269619919,1.0,0.06287203408418081,335.4595775499268,1.5,0.560385841780842,128.38047397403983,10.0,0.8084476437468472,73.89493734225601,1.0,0.10130385263643464,209.52434849276932,1.0,0.5362554012214686,3.5,4.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,79,0,dikesnet
80,50,286.4399373724531,1.5,0.367644841645625,215.07906383162288,1.5,0.7089262515850229,281.08370982220396,1.0,0.29381773444020987,285.6203190525626,1.0,0.655048001922108,245.73480188390528,1.5,0.28430243858122733,2.5,1.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,80,0,dikesnet
81,21,266.9944223451963,1.5,0.6825823937344824,278.295611668232,1.0,0.6719161835749048,280.6938744045544,1.5,0.7158422577808718,122.68455088018463,1.5,0.3040537400024093,135.2308249936213,10.0,0.7943263059907112,1.5,2.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,81,0,dikesnet
82,21,95.10303728225605,10.0,0.5791651626770021,175.38783323201852,10.0,0.48636051426650606,244.44369905933263,10.0,0.6354871894736205,120.4336986635232,1.5,0.025940766829269612,240.19009802068484,1.0,0.351718803088812,2.5,1.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,82,0,dikesnet
83,107,42.25576874736665,1.5,0.9185010132627257,88.60736006153545,1.0,0.6541787325434364,154.55796160163527,1.5,0.24450664250974682,136.34596858293756,1.5,0.09278216793280467,174.5769961440187,1.5,0.7243915717054199,1.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,83,0,dikesnet
84,8,251.18961506859904,1.0,0.8615166255474014,313.8732868249994,1.0,0.8741913504831861,92.96275150425132,10.0,0.4211475821016083,73.85566964992847,1.0,0.8815001659680296,227.14965835204057,1.5,0.09574898249519702,3.5,4.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,84,0,dikesnet
85,98,179.5405187651827,1.5,0.006636921306765511,289.9978778836205,1.5,0.3179229412415178,346.12622866565016,10.0,0.33590114370717455,222.78320286902755,1.0,0.44405613539392136,41.74298885477585,10.0,0.22384915812778047,4.5,2.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,85,0,dikesnet
86,16,186.40209726076787,1.5,0.499035276685159,219.41904148418286,1.5,0.9337211507223337,292.5580583919343,1.5,0.14625349314757558,312.51739776617404,1.0,0.27689873468348136,199.1309414814889,1.5,0.15113418647135263,1.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,86,0,dikesnet
87,19,140.3014645939156,1.5,0.6087242598564925,175.5448940463739,10.0,0.7375410163323268,272.1291999686698,1.5,0.02084339163651535,307.8015066658602,1.5,0.5278649744706136,176.17327367486754,1.0,0.10763968897000722,1.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,87,0,dikesnet
88,4,210.64768453074907,1.5,0.9094918510286153,225.39691685318593,1.5,0.08591380007240333,271.35335617807783,10.0,0.7973463823307062,315.80749907828795,1.5,0.48133229382169196,186.8397529792926,1.0,0.8353181111796161,3.5,4.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,88,0,dikesnet
89,131,174.37613464946926,1.0,0.5062212029734455,340.8306599186346,10.0,0.17010261467570287,114.06427398161435,1.5,0.0247000828462747,81.70622076069436,10.0,0.30323826714922925,148.7547054300974,1.5,0.9126610690723599,1.5,3.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,89,0,dikesnet
90,44,242.49538927787597,1.5,0.12607175965664474,331.5234685318699,1.5,0.394066598596414,91.55133999545073,1.5,0.18223116270111822,146.21632060460195,1.5,0.3300334881988906,244.2471038439027,10.0,0.6115803381967159,4.5,4.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,90,0,dikesnet
91,42,244.98678043660274,1.5,0.09020337159678188,264.75684818005044,10.0,0.9015133044638481,96.97617577475998,1.5,0.9454285334182227,263.56854012171743,1.0,0.2261147626684068,77.4690358491332,10.0,0.6256546945341133,4.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,91,0,dikesnet
92,91,307.4804598502677,1.5,0.35550809881744055,332.2681630778589,1.0,0.8545991125063136,225.39332766373832,1.0,0.5285568499729799,126.04150515874153,10.0,0.6874646010920706,325.96245264417985,10.0,0.6219226426065679,1.5,4.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,92,0,dikesnet
93,127,87.83958665289717,1.0,0.7371869859937475,246.34241567439568,10.0,0.8072504333445214,237.30808376845073,1.5,0.057625797052100476,280.2548694458193,1.5,0.566978009245881,321.31933359720864,1.5,0.7754513170923608,4.5,3.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,93,0,dikesnet
94,41,100.84646576697043,1.5,0.03726423392866951,86.94713352885728,1.0,0.9947946756111058,50.53699734401345,1.0,0.3271209728513064,349.1359666588402,1.0,0.0042619258540486935,276.90846881477876,1.0,0.7372738478913626,4.5,2.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,94,0,dikesnet
95,27,64.80920493748627,1.5,0.06053589636751454,175.22097794118045,1.5,0.16792824286828942,300.0270256747332,1.5,0.6909623955776495,281.867265458157,1.5,0.6834640071399802,104.67097162057966,1.5,0.14379486270223227,4.5,4.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,95,0,dikesnet
96,88,184.43785930067077,10.0,0.8111652830339752,92.57674960748551,1.5,0.20420580979283504,114.67624520740921,1.5,0.31805946573690297,216.43196464868362,10.0,0.4754005792359571,96.41231026006822,10.0,0.4070016677744537,3.5,3.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,96,0,dikesnet
97,10,271.07122089698174,1.0,0.3857405198656994,105.22190287772797,1.5,0.14280795139727578,35.542387370615835,1.0,0.19214041623205122,336.7975572782659,1.5,0.02554397064952269,32.70599124169512,1.0,0.13397635247085676,2.5,2.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,97,0,dikesnet
98,45,131.66609320096063,10.0,0.566288588037927,266.6395409221982,1.5,0.10494645534587976,144.71742978338227,10.0,0.01310058272582049,230.60496406426887,10.0,0.06431120188522071,216.26272528842952,10.0,0.8813094674915201,4.5,1.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,98,0,dikesnet
99,47,258.69673908399017,1.0,0.8769130274819784,129.28472359585462,1.0,0.20645711989777865,107.61032731255071,1.5,0.2424076956228191,230.21143727977653,10.0,0.9971671049434586,71.70970668372965,10.0,0.373932099131555,1.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,99,0,dikesnet
100,78,201.90935331428562,1.0,0.32930485698539763,145.70536194309432,1.0,0.8316572188772968,55.75705254163829,10.0,0.8656457395442382,289.8699009515345,1.0,0.6380521927177912,234.8765438390225,1.0,0.9505451073837344,4.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,100,0,dikesnet
101,63,139.67127188445042,10.0,0.8628430821583591,228.3313361999525,1.0,0.8994150069393166,277.9039267352507,10.0,0.18104974067629323,133.63963077841026,10.0,0.14341817144258664,166.11979367688704,10.0,0.5510447259684214,3.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,101,0,dikesnet
102,51,306.28956292981866,10.0,0.2621875197344145,179.01628731853774,10.0,0.6286999584219782,219.70962588191128,10.0,0.7103634778554393,248.5765687040183,1.5,0.20650332284687575,247.99563309394222,1.5,0.7042639546513715,1.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,102,0,dikesnet
103,39,230.50012908401416,1.5,0.2754222535693566,224.33388950969115,10.0,0.4002211514795727,132.89661734593562,1.0,0.8912581483528563,43.54083080571394,1.0,0.24302963327599722,219.316884061588,1.0,0.32772313334760156,4.5,2.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,103,0,dikesnet
104,70,337.5468768104474,10.0,0.6332608214382276,272.2700786930143,1.5,0.36967993004626487,222.30785487729645,1.0,0.5065413334861136,214.49302344219493,10.0,0.6998805369642431,43.94616032015813,1.5,0.7679183986734187,4.5,2.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,104,0,dikesnet
105,76,134.2440550333356,10.0,0.5939657510913383,52.850656309141826,1.5,0.575318272786075,172.590525531275,1.0,0.5607717594362913,78.34772010087102,1.0,0.13968199562964376,105.78155220552024,1.5,0.49503265185545975,3.5,3.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,105,0,dikesnet
106,93,210.2570628875227,1.0,0.7100372495839661,32.343930989168314,1.5,0.10190807503069742,103.72635020334457,1.0,0.46021008457847973,104.94620952447902,10.0,0.3754678552618049,242.0799304117165,1.5,0.6049494840908318,1.5,2.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,106,0,dikesnet
107,53,75.52731515924532,10.0,0.8314872371045025,39.48536603645077,1.5,0.03899947460271736,67.93453930925665,1.0,0.3089733890700409,209.11338782084852,10.0,0.016311811524285635,289.16019339583755,1.0,0.3441230542907001,4.5,3.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,107,0,dikesnet
108,95,345.8284015697097,1.5,0.635661474704098,54.85659469597667,10.0,0.6019279696211326,321.2986515694632,1.0,0.13423791004912264,203.10037183400513,1.5,0.31024706454342743,272.12807676285433,1.5,0.830792108673331,1.5,2.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,108,0,dikesnet
109,17,32.76459719870327,1.5,0.3065914326100492,131.94120262966857,10.0,0.7697539886165823,210.94839332578618,1.0,0.07162827517601973,202.63091535382245,10.0,0.01518260928090127,176.21483095799138,1.0,0.5647685958657082,2.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,109,0,dikesnet
110,43,231.01826909080145,10.0,0.6966532619122746,87.44904161971789,10.0,0.8065210199919363,30.299624091238556,1.0,0.32563293919904684,86.79605141761785,1.0,0.9207618498623141,160.9562607768969,1.0,0.1459289657651547,2.5,2.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,110,0,dikesnet
111,3,215.2270950690305,10.0,0.533489404840393,39.955332862064964,1.5,0.28010795625468715,123.65660579451928,1.0,0.08416517969799263,347.135338206155,10.0,0.43447264460295126,75.62231437537237,1.5,0.13633489169068197,1.5,1.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,111,0,dikesnet
112,83,134.13188444219298,1.0,0.08323688975879029,239.89267531471455,1.0,0.5217479472740834,203.22955737971623,10.0,0.5866050781330597,281.83012893278055,10.0,0.12199315589616269,36.87314726584675,10.0,0.5860004989493931,2.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,112,0,dikesnet
113,88,43.4556508333079,1.5,0.5513917475647369,249.2749489118125,1.0,0.4704997212180148,54.755984985353194,1.0,0.24060015217383188,288.55155295012867,10.0,0.2043432300025683,224.34988775038337,1.0,0.670719535433705,4.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,113,0,dikesnet
114,8,49.585745767716844,1.5,0.27223431514774565,97.96228034094368,10.0,0.2738216735888562,214.33117357319338,1.5,0.5543070287895272,170.39123326260548,1.5,0.3479033310451693,142.93631621701252,1.5,0.15188289563654578,1.5,2.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,114,0,dikesnet
115,22,153.2405014062566,10.0,0.2017748573902569,178.72830671284504,10.0,0.9061158452705027,74.79660300008057,1.5,0.42596350664378224,212.66259910994665,1.0,0.6547441392274331,254.908859847555,1.5,0.6252400026284318,1.5,1.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,115,0,dikesnet
116,54,270.63823514668013,10.0,0.5646581209041028,301.53210729863355,1.5,0.3996258071124899,175.4802421180838,1.0,0.030053380244764304,45.87388571598545,1.0,0.34779532806457936,159.49846112961916,1.0,0.9949185096552738,3.5,3.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,116,0,dikesnet
117,56,50.996352261703635,10.0,0.6363115950094747,125.45659584863148,1.0,0.9937957275487347,146.98478202446867,1.0,0.22459808116151941,110.85289963713684,10.0,0.14922878424623195,113.98557727905106,10.0,0.12500772949099573,1.5,2.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,117,0,dikesnet
118,78,134.3595498600848,1.5,0.9947786950083217,299.2669390951533,1.5,0.9335057038195455,338.50869550384556,1.0,0.6578105122354546,126.0666693012243,10.0,0.7615872126977216,152.56402971619315,10.0,0.5970581960393158,1.5,4.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,118,0,dikesnet
119,65,232.0358643223595,1.0,0.26293877687861955,68.65300640120698,1.5,0.43650587638751515,134.89423846570722,10.0,0.36681278021998137,340.6499259480967,1.0,0.6845308111413225,174.59897547249793,1.0,0.7615005332636223,2.5,3.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,119,0,dikesnet
120,11,228.3539334630312,1.0,0.3301864971686525,99.78474920903724,1.0,0.21247074294333554,31.441559462914814,1.5,0.6513452892845951,276.7702014484613,1.5,0.9264148352411543,132.2251113082494,1.0,0.4273069822737318,4.5,4.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,120,0,dikesnet
121,95,268.32227788788873,10.0,0.04431827979443478,219.79658855149404,1.0,0.9544386260719332,96.64284384167688,10.0,0.8589466656284321,313.75961762443103,10.0,0.5955113218941334,180.83472982366177,10.0,0.19165248733045878,2.5,3.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,121,0,dikesnet
122,79,156.47636516681112,1.0,0.3571415053040725,48.51007269645204,1.0,0.917822633428919,89.23472376095003,10.0,0.6690688084320693,90.41330337517955,1.0,0.4109681083178374,239.08865199803898,10.0,0.09321915519543443,1.5,3.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,122,0,dikesnet
123,121,189.82272831443566,1.5,0.8353508233234639,127.73687476175982,1.0,0.9667366409844842,45.07829680144099,10.0,0.8539108642828377,218.79708785887306,1.0,0.8306650804790017,74.01632240790991,10.0,0.7565811399360142,3.5,4.5,4.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,123,0,dikesnet
124,18,120.05585452999746,1.5,0.9207028688968433,326.1528698141839,1.5,0.1122495094431978,250.62014043440246,1.5,0.010444527679710044,153.6600565064444,1.0,0.08817890654793248,146.61561193814043,10.0,0.5339613526959935,2.5,2.5,1.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,124,0,dikesnet
125,53,103.9175597482161,1.5,0.02054740122965013,278.6214671195802,10.0,0.5350193692327251,119.67093967414102,1.5,0.7146464226085665,91.11067794514378,1.5,0.7406798327305089,97.87284254364532,1.5,0.9143456801888534,3.5,1.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,125,0,dikesnet
126,37,291.83707883406794,1.5,0.36393296669905423,60.81654684315649,10.0,0.10140471630895478,306.0827396480762,10.0,0.5597668084867198,67.13719037291307,10.0,0.9423698339912473,229.052419472396,10.0,0.05987821691179368,4.5,4.5,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,126,0,dikesnet
127,102,48.03156946444991,10.0,0.8304466336404872,72.91389460039734,10.0,0.8521965396684718,292.2294706639174,1.5,0.9835509763430893,160.17414118886182,10.0,0.3340818518343228,157.80859903564254,1.5,0.691117576842323,2.5,3.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,127,0,dikesnet
128,36,83.97531361533791,1.0,0.6188302729705079,172.31398193367482,10.0,0.5507607557161379,240.87570694418986,10.0,0.34062714630481994,148.4636572822381,1.0,0.8769787488043663,121.18785298115634,1.0,0.6553159298451123,3.5,1.5,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,6,0,0,128,0,dikesnet
